"Date","Customer.ID","Rgn","Item","Sum.of.angels","Punching.holes","Surface.treatment","Open","Weight","Strip.thickness","Tolerance","Steel.grade","Meters","Revenue","Raw.material.cost","Total.costs","Complexity_Angels_Thickness","Difficulty_Thickness","Complexity_Tolerance","profit_loss","Margin","Costs_per_Meter"
2018-01-08,"4414546","FR","SECTION_0006175-4",360,"No","No","No",54008,4,4,"WB",4000,72547.28,35020.93,48199.08,"not complex","high","high",24348.2,0.335618371908637,12.04977
2018-01-08,"4414546","FR","SECTION_0006175-4",360,"No","No","No",54008,4,4,"WB",4000,72547.28,35020.93,48199.08,"not complex","high","high",24348.2,0.335618371908637,12.04977
2018-01-08,"4414546","FR","SECTION_0006175-4",360,"No","No","No",54008,4,4,"WB",4000,72547.28,35020.93,48199.08,"not complex","high","high",24348.2,0.335618371908637,12.04977
2018-01-08,"4414546","FR","SECTION_0006175-4",360,"No","No","No",54008,4,4,"WB",4000,72547.28,35020.93,48199.08,"not complex","high","high",24348.2,0.335618371908637,12.04977
2018-01-08,"4414546","FR","SECTION_0006175-4",360,"No","No","No",54008,4,4,"WB",4000,72054.32,35020.93,47787.08,"not complex","high","high",24267.24,0.336790909969034,11.94677
2018-01-08,"44144467","DE","SECTION_0215900-5",360,"Yes","No","Yes",66729.906,5,4,"FVZ",4690,96669.76,52972.67,68031.57,"little complex","high","high",28638.19,0.296247658005978,14.5056652452026
2018-01-08,"441673","DE","SECTION_0216826-1.5",900,"No","No","Yes",8313.15,1.5,4,"FVZ",4000,16760.64,4709.79,10680.21,"not complex","medium","high",6080.43,0.362780299558967,2.6700525
2018-01-08,"441673","DE","SECTION_0216826-1.5",900,"No","No","Yes",8366.1,1.5,4,"CRNI",4000,35405.54,9452.68,17237.37,"not complex","medium","high",18168.17,0.51314483552574,4.3093425
2018-01-29,"44598447","DE","SECTION_021375-2",180,"No","No","Yes",3650.25,2,4,"WB",5000,7856.55,2489.01,6364.13,"not complex","low","high",1492.42,0.189958696883492,1.272826
2018-01-29,"4462451","GR","SECTION_0017100-0.7",451,"No","No","Yes",978.81,0.7,4,"CRNI",10000,12837.5,1310.15,6631.52,"not complex","medium","high",6205.98,0.483425900681597,0.663152
2018-01-29,"445381","PL","SECTION_0200882-4",270,"No","Yes","Yes",21901.5,3,4,"KB",12000,31302.96,15274.46,24619.2,"not complex","medium","high",6683.76,0.213518465985325,2.0516
2018-01-29,"44124471","BE","SECTION_021374-1.25",355,"No","No","Yes",3488.344,1.25,1,"FVZ",9000,8965.71,2739.54,7045.97,"not complex","medium","low",1919.74,0.214120242568631,0.782885555555556
2018-01-29,"4418161","NL","SECTION_0009910-4_009",720,"No","No","No",65275,3,1,"FVZ",35000,74406.15,47348.78,72571.45,"little complex","medium","low",1834.7,0.0246579079820686,2.07347
2018-01-29,"44144851","DE","SECTION_0015910-0.7",1068,"Yes","No","Yes",13821.024,0.7,4,"FVZ",9600,40028.35,11547.16,35195.77,"not complex","medium","high",4832.58,0.120728933368475,3.66622604166667
2018-01-29,"44144851","DE","SECTION_0015910-0.7",1068,"Yes","No","Yes",13821.024,0.7,4,"FVZ",9600,39338.21,11547.16,28650.99,"not complex","medium","high",10687.22,0.271675299918324,2.984478125
2018-01-29,"44144851","DE","SECTION_0015910-0.7",1068,"Yes","No","Yes",13821.024,0.7,4,"FVZ",9600,39338.21,11547.16,28650.99,"not complex","medium","high",10687.22,0.271675299918324,2.984478125
2018-01-29,"44353","IT","SECTION_0016601-1.2",720,"Yes","No","No",111909.6,1.2,4,"FVZ",48000,165634.56,90782,129112.38,"not complex","medium","high",36522.18,0.220498548129086,2.68984125
2018-01-29,"44353","IT","SECTION_0016600-1.2",656,"Yes","No","No",60123.15,1.2,4,"FVZ",23000,95428.84,48776.53,73251.19,"not complex","medium","high",22177.65,0.232399869892582,3.18483434782609
2018-01-29,"44353","IT","SECTION_0016600-1.2",656,"Yes","No","No",60123.15,1.2,4,"FVZ",23000,95428.84,48776.53,73251.19,"not complex","medium","high",22177.65,0.232399869892582,3.18483434782609
2018-01-29,"44353","IT","SECTION_0209067-2",720,"No","No","Yes",50922.95,2,4,"FVZ",13000,59411.95,37548.39,49205.66,"little complex","low","high",10206.29,0.171788503827934,3.78505076923077
2018-01-29,"44353","IT","SECTION_0209069-2",720,"No","No","Yes",58757.25,2,4,"FVZ",15000,69630.6,43325.07,57199.52,"little complex","low","high",12431.08,0.178528980074852,3.81330133333333
2018-01-29,"44644571","FR","SECTION_0221478-1.5",540,"No","Yes","No",8972.55,1.5,4,"FVZ",4000,18609.24,6964.3,13778.6,"not complex","medium","high",4830.64,0.259582873884157,3.44465
2018-01-29,"44126441","GB","SECTION_0012417-1.25",2809,"No","No","No",32719.781,1.25,4,"FVZ",9000,70246.8,26859.51,47344.91,"complex","medium","high",22901.89,0.326020402352847,5.26054555555556
2018-01-29,"44126441","GB","SECTION_0012417-1.25",2809,"No","No","No",32719.781,1.25,4,"FVZ",9000,70246.8,26859.51,46687.16,"complex","medium","high",23559.64,0.335383818195277,5.18746222222222
2018-01-29,"44126441","GB","SECTION_0012417-1.25",2809,"No","No","No",32719.781,1.25,4,"FVZ",9000,70246.8,26859.51,46189.82,"complex","medium","high",24056.98,0.34246371364959,5.13220222222222
2018-01-29,"44126441","GB","SECTION_0012417-1.25",2809,"No","No","No",32719.781,1.25,4,"FVZ",9000,70246.8,26859.51,45800.64,"complex","medium","high",24446.16,0.348003894839338,5.08896
2018-01-29,"44126441","GB","SECTION_0012417-1.25",2809,"No","No","No",32719.781,1.25,4,"FVZ",9000,70246.8,26859.51,45487.69,"complex","medium","high",24759.11,0.352458902042513,5.05418777777778
2018-01-29,"44126441","GB","SECTION_0012417-1.25",2809,"No","No","No",32719.781,1.25,4,"FVZ",9000,70246.8,26859.51,45230.68,"complex","medium","high",25016.12,0.35611757403896,5.02563111111111
2018-01-29,"44126441","GB","SECTION_0012417-1.25",2809,"No","No","No",32719.781,1.25,4,"FVZ",9000,70246.8,26859.51,45015.86,"complex","medium","high",25230.94,0.359175649282245,5.00176222222222
2018-01-29,"44353","IT","SECTION_021534-1.2",540,"Yes","No","Yes",13960.44,1.2,1,"FVZ",9500,22830.21,10784.8,19605.82,"not complex","medium","low",3224.39,0.141233479674519,2.06377052631579
2018-01-29,"4412912","ES","SECTION_0215528-1.5",360,"Yes","No","Yes",30202.875,1.5,4,"FVZ",30000,49296,23449.79,38661.65,"not complex","medium","high",10634.35,0.215724399545602,1.28872166666667
2018-01-29,"4412912","ES","SECTION_0215528-1.5",360,"Yes","No","Yes",30202.875,1.5,4,"FVZ",30000,48987.9,23449.79,38386.17,"not complex","medium","high",10601.73,0.216415278058459,1.279539
2018-01-29,"4412912","ES","SECTION_0215528-1.5",360,"Yes","No","Yes",30202.875,1.5,4,"FVZ",30000,47755.5,23449.79,37087.73,"not complex","medium","high",10667.77,0.223383065824879,1.23625766666667
2018-01-29,"4412912","ES","SECTION_0215528-1.5",360,"Yes","No","Yes",30202.875,1.5,4,"FVZ",30000,47447.4,23449.79,37008.27,"not complex","medium","high",10439.13,0.220014795331251,1.233609
2018-01-29,"4412912","ES","SECTION_0215528-1.5",360,"Yes","No","Yes",30202.875,1.5,4,"FVZ",30000,46523.1,23449.79,36035.56,"not complex","medium","high",10487.54,0.225426508551666,1.20118533333333
2018-01-29,"4412912","ES","SECTION_0215528-1.5",360,"Yes","No","Yes",30202.875,1.5,4,"FVZ",30000,46523.1,23449.79,36035.56,"not complex","medium","high",10487.54,0.225426508551666,1.20118533333333
2018-01-29,"4414249","DE","SECTION_0008746-4",918,"Yes","No","Yes",62478.15,3,4,"FVZ",7000,79007.11,47898.51,67792.04,"little complex","medium","high",11215.07,0.141950135880176,9.68457714285714
2018-01-29,"4414249","DE","SECTION_0008746-4",918,"Yes","No","Yes",62478.15,3,1,"FVZ",7000,79007.11,47898.51,67792.04,"little complex","medium","low",11215.07,0.141950135880176,9.68457714285714
2018-01-29,"4414249","DE","SECTION_0008746-4",918,"Yes","No","Yes",62478.15,3,1,"FVZ",7000,79007.11,47898.51,67792.04,"little complex","medium","low",11215.07,0.141950135880176,9.68457714285714
2018-01-29,"4414249","DE","SECTION_0008746-4",918,"Yes","No","Yes",62478.15,3,1,"FVZ",7000,79007.11,47898.51,67792.04,"little complex","medium","low",11215.07,0.141950135880176,9.68457714285714
2018-01-29,"4414125","DE","SECTION_0017899-1.5",545,"No","No","Yes",1647.15,1.5,4,"CRNI",2000,10727.96,2038.91,6438.98,"not complex","medium","high",4288.98,0.399794555535256,3.21949
2018-01-29,"4451542","NL","SECTION_0007188-2",540,"No","No","No",35246.5,2,4,"WB",10000,37382.8,22649.43,32953.82,"not complex","low","high",4428.98,0.118476411611757,3.295382
2018-02-26,"4414592","DE","SECTION_0226208-1.5",1956,"No","Yes","No",6217.2,1.5,4,"FVZ",3000,16514.16,5031.16,13822.43,"medium complex","medium","high",2691.73,0.162995271936326,4.60747666666667
2018-02-26,"4414122","DE","SECTION_0009224-1.5",900,"No","No","No",43567.5,1.5,4,"FVZ",10000,66241.5,35384.64,49474.89,"not complex","medium","high",16766.61,0.253113380584679,4.947489
2018-02-26,"622449","DE","SECTION_0016925-4_004",250,"Yes","No","Yes",13284.848,4,4,"WB",5756,40374.94,9155.55,30750.14,"not complex","high","high",9624.8,0.238385493575966,5.34227588603197
2018-02-26,"622449","DE","SECTION_0016925-4_018",250,"Yes","No","Yes",13284.848,4,4,"WB",5756,40374.94,9155.55,30750.14,"not complex","high","high",9624.8,0.238385493575966,5.34227588603197
2018-02-26,"622449","DE","SECTION_0016925-4_012",250,"Yes","No","Yes",13284.848,4,4,"WB",5756,47173.07,9155.55,33603.34,"not complex","high","high",13569.73,0.287658403406859,5.83796733842946
2018-01-30,"443344","CH","SECTION_001663-1.5",551,"No","Yes","No",10715.25,1.5,4,"WB",10000,31426.2,7076.86,14319.01,"not complex","medium","high",17107.19,0.544360756311613,1.431901
2018-01-30,"443344","CH","SECTION_001663-1.5",551,"No","Yes","No",10715.25,1.5,4,"FVZ",10000,34404.5,8321.14,15592.04,"not complex","medium","high",18812.46,0.546802307837638,1.559204
2018-01-30,"443344","CH","SECTION_0206771-1.5",805,"No","Yes","No",7329.937,1.5,4,"WB",3000,17315.22,4838.27,11201.23,"not complex","medium","high",6113.99,0.353099180951787,3.73374333333333
2018-01-30,"443124","CH","SECTION_001623-1.5",1403,"No","Yes","Yes",5139.788,1.5,4,"FVZ",3000,22029.15,3797.29,12336.87,"little complex","medium","high",9692.28,0.439975214658759,4.11229
2018-01-30,"443124","CH","SECTION_0217161-1.5",900,"No","Yes","No",5652,1.5,4,"FVZ",4000,27153.88,4375.23,15953.03,"not complex","medium","high",11200.85,0.41249537819273,3.9882575
2018-01-30,"443124","CH","SECTION_0217160-1.5",540,"No","Yes","No",4333.2,1.5,4,"FVZ",4000,18280.6,3200.99,10956.98,"not complex","medium","high",7323.62,0.400622517860464,2.739245
2018-01-30,"443124","CH","SECTION_0017695-1.5",360,"No","Yes","No",48042,1.5,4,"KB",60000,120775.2,35898.98,61184.14,"not complex","medium","high",59591.06,0.493404771840577,1.01973566666667
2018-01-30,"443124","CH","SECTION_0017695-1.5",360,"No","Yes","No",48042,1.5,4,"FVZ",60000,125704.8,37203.45,65587.42,"not complex","medium","high",60117.38,0.478242517389949,1.09312366666667
2018-01-30,"443124","CH","SECTION_0220418-1.5",450,"No","Yes","Yes",3061.5,1.5,4,"FVZ",5000,10424.05,2261.09,7693.58,"not complex","medium","high",2730.47,0.261939457312657,1.538716
2018-01-30,"443186","CH","SECTION_000634-1",330,"No","Yes","Yes",4113.4,1,4,"FVZ",8000,17746.56,3226.95,7995.98,"not complex","medium","high",9750.58,0.549434932741895,0.9994975
2018-01-30,"44145144","DE","SECTION_0202614-6",180,"No","No","Yes",14977.8,6,4,"WB",3000,19040.58,10501.64,17451.32,"little complex","high","high",1589.26,0.0834669952280866,5.81710666666667
2018-01-30,"441426","PL","SECTION_000263-2",180,"Yes","No","Yes",9651.732,2,4,"WB",8720,17007.12,6552.57,13369.57,"not complex","low","high",3637.55,0.213883949781033,1.53320756880734
2018-01-30,"44544714","CZ","SECTION_000731-1.25",815,"No","Yes","Yes",11711.219,1.25,4,"KB",7000,24298.82,8350.05,17182.43,"not complex","medium","high",7116.39,0.292869777215519,2.45463285714286
2018-01-30,"4414559","FR","SECTION_001345-2.5",1985,"Yes","Yes","Yes",89993.087,2.5,1,"FVZ",8145,107277.15,65360.14,93902.36,"complex","low","low",13374.79,0.124675105556029,11.5288348680172
2018-01-30,"4414559","FR","SECTION_001345-2.5",1985,"Yes","Yes","Yes",89993.087,2.5,1,"FVZ",8145,107941.85,65360.14,94521.29,"complex","low","low",13420.56,0.124331387686982,11.6048238182934
2018-01-30,"44144621","PL","SECTION_0014967-1.85",540,"No","Yes","No",13469.619,1.85,4,"WB",5000,19050.85,8864.37,15101.46,"not complex","medium","high",3949.39,0.207307810412659,3.020292
2018-01-30,"4449851","FR","SECTION_0018000-2.5",260,"Yes","No","Yes",70980.077,2.5,4,"FVZ",19238.4,91427.8,51552.15,67328.02,"not complex","low","high",24099.78,0.263593567820728,3.49966837159015
2018-01-30,"4449851","FR","SECTION_0018000-2.5",260,"Yes","No","Yes",70980.077,2.5,4,"FVZ",19238.4,91441.03,51552.15,67328.02,"not complex","low","high",24113.01,0.263700113614206,3.49966837159015
2018-01-30,"4449851","FR","SECTION_0018000-2.5",260,"Yes","No","Yes",70980.077,2.5,4,"FVZ",19238.4,91432.2,51552.15,67328.02,"not complex","low","high",24104.18,0.263629005973825,3.49966837159015
2018-01-30,"44144621","PL","SECTION_0018489-1.85_007",540,"No","Yes","No",25214,1.85,4,"WB",7000,33572.63,16592.88,25696.39,"not complex","medium","high",7876.24,0.234603008462548,3.67091285714286
2018-01-30,"6758","BE","SECTION_0017462-0.8",200,"No","No","Yes",1287.149,0.8,1,"FVZ",6720,4692.98,1059.01,3821.12,"not complex","medium","low",871.86,0.185779611249142,0.568619047619048
2018-01-30,"6758","BE","SECTION_0017470-0.8",200,"No","No","Yes",1780.38,0.8,1,"FVZ",7560,5745.45,1458.21,4679.66,"not complex","medium","low",1065.79,0.185501570808205,0.619002645502645
2018-01-30,"6758","BE","SECTION_0017471-0.8",200,"No","No","Yes",1733.28,0.8,1,"FVZ",6000,5422.56,1423.24,4493.15,"not complex","medium","low",929.410000000001,0.171396904782981,0.748858333333333
2018-01-30,"6758","BE","SECTION_0017477-0.8",200,"No","No","Yes",1529.808,0.8,1,"FVZ",3360,4761.99,1254.82,3862.14,"not complex","medium","low",899.85,0.188965117524396,1.14944642857143
2018-01-30,"4455529","NL","SECTION_0218864-1.5",360,"No","Yes","No",15042.563,1.5,1,"KB",5000,25418.25,11238.04,22944.87,"not complex","medium","low",2473.38,0.097307249712313,4.588974
2018-01-30,"4455529","NL","SECTION_0218862-1.5",360,"No","Yes","No",16720.5,1.5,1,"KB",5000,27420.9,12489.2,24324.95,"not complex","medium","low",3095.95,0.112904755132034,4.86499
2018-01-30,"4412829","DE","SECTION_0014120-6_006",521,"Yes","No","Yes",117510,6,4,"WB",10000,146039.4,92529.57,130991.61,"little complex","high","high",15047.79,0.103039248312442,13.099161
2018-01-30,"4412829","DE","SECTION_0014120-6_014",521,"Yes","No","Yes",117510,6,4,"WB",10000,146039.4,91731.91,130027.27,"little complex","high","high",16012.13,0.109642534822794,13.002727
2018-01-30,"4412829","DE","SECTION_0014120-6_015",521,"Yes","No","Yes",117510,6,4,"WB",10000,146039.4,85350.56,122311.07,"little complex","high","high",23728.33,0.162478961157058,12.231107
2018-01-30,"4412829","DE","SECTION_0014120-6_016",521,"Yes","No","Yes",117510,6,4,"WB",10000,146039.4,92529.57,130991.61,"little complex","high","high",15047.79,0.103039248312442,13.099161
2018-01-30,"4412829","DE","SECTION_0014120-6_002",521,"Yes","No","Yes",117510,6,4,"WB",10000,146039.4,90136.57,128098.3,"little complex","high","high",17941.1,0.122851093608985,12.80983
2018-01-30,"4455529","NL","SECTION_0218861-1.5",360,"No","Yes","No",18369,1.5,1,"KB",5000,28293.85,13721.69,25684.34,"not complex","medium","low",2609.51,0.0922288765933232,5.136868
2018-01-31,"4464685","DE","SECTION_0225748-2",360,"No","Yes","No",16171,2,4,"KB",5000,28037.1,11361.77,22190.55,"not complex","low","high",5846.55,0.208529056143467,4.43811
2018-01-31,"4464685","DE","SECTION_0225747-2",360,"No","Yes","No",18683,2,4,"KB",5000,30758.65,13128.93,24117.07,"not complex","low","high",6641.58,0.215925601416187,4.823414
2018-01-31,"4464685","DE","SECTION_0225746-2",360,"No","Yes","No",21195,2,4,"KB",5000,33223.45,14892.57,26039.86,"not complex","low","high",7183.59,0.216220470781933,5.207972
2018-01-31,"4414592","DE","SECTION_0014056-1.85_001",720,"No","Yes","No",24400,1.85,4,"WB",10000,29783,16296,26061.15,"not complex","medium","high",3721.85,0.124965584393782,2.606115
2018-01-31,"4465162","PL","SECTION_0225941-1.8",1967,"Yes","No","No",33212.565,1.8,4,"FVZ",7500,71017.05,25778.47,52706.86,"medium complex","medium","high",18310.19,0.257828084945798,7.02758133333333
2018-01-31,"4429697","IT","SECTION_0017241-2",720,"No","No","Yes",4080,2,1,"CRNI",3000,25349.98,6356.56,11348.45,"little complex","low","low",14001.53,0.552329035368075,3.78281666666667
2018-01-31,"64952","DE","SECTION_000300-1.25",1558,"Yes","No","Yes",158909.709,1.25,4,"KB",24914.8,221682,116109.25,153242.24,"little complex","medium","high",68439.76,0.308729441271732,6.15065101867163
2018-01-31,"4465162","PL","SECTION_0225942-1.8",2147,"Yes","No","No",37345.59,1.8,4,"FVZ",7500,75946.65,28986.23,56294.07,"complex","medium","high",19652.58,0.258768227433336,7.505876
2018-01-31,"64952","DE","SECTION_0218768-4",360,"Yes","No","Yes",19143.381,4,1,"WB",1623.6,31998.12,12955.35,22260.98,"not complex","high","low",9737.14,0.304303502830791,13.7108770633161
2018-01-31,"64952","DE","SECTION_0218768-4",360,"Yes","No","Yes",19143.381,4,1,"WB",1623.6,31998.12,12955.35,22260.98,"not complex","high","low",9737.14,0.304303502830791,13.7108770633161
2018-01-31,"4459819","GB","SECTION_0012417-1.25",2809,"No","No","No",9088.828,1.25,4,"FVZ",2500,20283.25,7460.97,18203.81,"complex","medium","high",2079.44,0.102520059655134,7.281524
2018-01-31,"4459819","GB","SECTION_0012417-1.25",2809,"No","No","No",9088.828,1.25,4,"FVZ",2500,20283.25,7460.97,18203.81,"complex","medium","high",2079.44,0.102520059655134,7.281524
2018-01-31,"4414152","BY","SECTION_0016816-4",360,"No","Yes","No",79269.3,3,4,"FVZ",8800,80073.14,61277.48,76624.1,"not complex","medium","high",3449.03999999999,0.0430736199429671,8.70728409090909
2018-01-31,"4437449","HU","SECTION_0015214-4.5",928,"No","No","No",138474,3.5,4,"WB",10000,183216.8,89827.58,141655.94,"little complex","high","high",41560.86,0.226839787617729,14.165594
2018-01-31,"4437449","HU","SECTION_0015214-4.5",928,"No","No","No",138474,3.5,4,"WB",10000,183216.8,89827.58,141655.94,"little complex","high","high",41560.86,0.226839787617729,14.165594
2018-01-31,"4437449","HU","SECTION_0016168-4.5",928,"No","No","No",53493.825,3.5,4,"WB",5500,75972.33,34699.57,63225.46,"little complex","high","high",12746.87,0.167783059964069,11.4955381818182
2018-01-31,"4437449","HU","SECTION_0016168-4.5",928,"No","No","No",53493.825,3.5,4,"WB",5500,75972.33,34699.57,63225.46,"little complex","high","high",12746.87,0.167783059964069,11.4955381818182
2018-01-31,"4414152","BY","SECTION_0009910-2",720,"No","No","No",42704,2,1,"FVZ",34000,55519.62,32307.1,52492.89,"little complex","low","low",3026.73,0.0545164033903691,1.54390852941176
2018-01-31,"4414152","BY","SECTION_0009910-2",720,"No","No","No",42704,2,1,"FVZ",34000,55519.62,32307.1,52492.89,"little complex","low","low",3026.73,0.0545164033903691,1.54390852941176
2018-01-31,"4414152","BY","SECTION_0009910-2",720,"No","No","No",42704,2,1,"FVZ",34000,55519.62,32307.1,52492.89,"little complex","low","low",3026.73,0.0545164033903691,1.54390852941176
2018-02-01,"4464782","CZ","SECTION_0017488-4",540,"Yes","No","Yes",88029.9,3,4,"FVZ",7000,168941.5,74940.54,114785.13,"not complex","medium","high",54156.37,0.320562857557202,16.3978757142857
2018-02-01,"44144462","DE","SECTION_0205648-1.5_001",1440,"Yes","No","Yes",38250.576,1.5,4,"FVZ",21168,72175.26,30087.51,48476.34,"little complex","medium","high",23698.92,0.328352402194325,2.29007653061224
2018-02-01,"44334","CH","SECTION_0009647-1.2_001",348,"No","No","Yes",10404,1.2,4,"CRNI",18000,47510.31,12291.69,27234.6,"not complex","medium","high",20275.71,0.426764422290656,1.51303333333333
