Date	Customer ID	Rgn	Item	Sum of angels	Punching holes	Surface treatment	Open	Weight	Strip thickness	Tolerance	Steel grade	Meters	Revenue	Raw material cost	Total costs
29.01.2018	4414249	DE	SECTION_0008746-4	918,000	X		X	62.478,150	3	1	FVZ	7.000,000	79.007,11	47.898,51	67.792,04
29.01.2018	4417589	DE	SECTION_022368-1.5	343,000	X		X	67.522,692	1,5	4	FVZ	0,000	91.461,33	53.115,19	73.918,08
29.01.2018	4414125	DE	SECTION_0017899-1.5	545,000			X	1.647,150	1,5	4	CRNI	2.000,000	10.727,96	2.038,91	6.438,98
29.01.2018	67199	DE	SECTION_0225960-1.5	720,000	X			473,803	1,5	4	NE-LEG	0,000	27.896,03	0,00	27.886,96
29.01.2018	67199	DE	SECTION_0225960-1.5	720,000	X			631,737	1,5	4	NE-LEG	0,000	28.129,79	0,00	28.102,61
29.01.2018	4451542	NL	SECTION_0007188-2	540,000				35.246,500	2	4	WB	10.000,000	37.382,80	22.649,43	32.953,82
26.02.2018	4414592	DE	SECTION_0226208-1.5	1.956,000		X		6.217,200	1,5	4	FVZ	3.000,000	16.514,16	5.031,16	13.822,43
26.02.2018	4414174	CH	SERVICE_0000541-0.6_218	0,000									50.003,07	4.476,19	41.274,15
26.02.2018	4414122	DE	SECTION_0009224-1.5	900,000				43.567,500	1,5	4	FVZ	10.000,000	66.241,50	35.384,64	49.474,89
26.02.2018	622449	DE	SECTION_0016925-4_004	250,000	X		X	13.284,848	4	4	WB	5.756,000	40.374,94	9.155,55	30.750,14
26.02.2018	622449	DE	SECTION_0016925-4_018	250,000	X		X	13.284,848	4	4	WB	5.756,000	40.374,94	9.155,55	30.750,14
26.02.2018	622449	DE	SECTION_0016925-4_012	250,000	X		X	13.284,848	4	4	WB	5.756,000	47.173,07	9.155,55	33.603,34
30.01.2018	4414592	DE	SERVICE_02665	0,000									4.036,11	0,00	0,00
30.01.2018	443344	CH	SECTION_001663-1.5	551,000		X		10.715,250	1,5	4	WB	10.000,000	31.426,20	7.076,86	14.319,01
30.01.2018	443344	CH	SECTION_001663-1.5	551,000		X		10.715,250	1,5	4	FVZ	10.000,000	34.404,50	8.321,14	15.592,04
30.01.2018	443344	CH	SECTION_0206771-1.5	805,000		X		7.329,937	1,5	4	WB	3.000,000	17.315,22	4.838,27	11.201,23
30.01.2018	443124	CH	SECTION_001623-1.5	1.403,000		X	X	5.139,788	1,5	4	FVZ	3.000,000	22.029,15	3.797,29	12.336,87
30.01.2018	443124	CH	SECTION_0217161-1.5	900,000		X		5.652,000	1,5	4	FVZ	4.000,000	27.153,88	4.375,23	15.953,03
30.01.2018	443124	CH	SECTION_0217160-1.5	540,000		X		4.333,200	1,5	4	FVZ	4.000,000	18.280,60	3.200,99	10.956,98
30.01.2018	443124	CH	SECTION_0017695-1.5	360,000		X		48.042,000	1,5	4	KB	60.000,000	120.775,20	35.898,98	61.184,14
30.01.2018	443124	CH	SECTION_0017695-1.5	360,000		X		48.042,000	1,5	4	FVZ	60.000,000	125.704,80	37.203,45	65.587,42
30.01.2018	443124	CH	SECTION_0220418-1.5	450,000		X	X	3.061,500	1,5	4	FVZ	5.000,000	10.424,05	2.261,09	7.693,58
30.01.2018	443186	CH	SECTION_000634-1	330,000		X	X	4.113,400	1	4	FVZ	8.000,000	17.746,56	3.226,95	7.995,98
30.01.2018	44145144	DE	SECTION_0202614-6	180,000			X	14.977,800	6	4	WB	3.000,000	19.040,58	10.501,64	17.451,32
30.01.2018	441426	PL	SECTION_000263-2	180,000	X		X	9.651,732	2	4	WB	8.720,000	17.007,12	6.552,57	13.369,57
30.01.2018	44544714	CZ	SECTION_000731-1.25	815,000		X	X	11.711,219	1,25	4	KB	7.000,000	24.298,82	8.350,05	17.182,43
30.01.2018	4414559	FR	SECTION_001345-2.5	1.985,000	X	X	X	89.993,087	2,5	1	FVZ	8.145,000	107.277,15	65.360,14	93.902,36
30.01.2018	4414559	FR	SECTION_001345-2.5	1.985,000	X	X	X	89.993,087	2,5	1	FVZ	8.145,000	107.941,85	65.360,14	94.521,29
30.01.2018	4414559	FR	SECTION_0014661-2	360,000			X	201.022,800	2	4	FVZ	88.000,000	179.853,78	148.228,14	181.988,24
30.01.2018	44144621	PL	SECTION_0014967-1.85	540,000		X		13.469,619	1,85	4	WB	5.000,000	19.050,85	8.864,37	15.101,46
30.01.2018	4449851	FR	SECTION_0018000-2.5	260,000	X		X	70.980,077	2,5	4	FVZ	19.238,400	91.427,80	51.552,15	67.328,02
30.01.2018	4449851	FR	SECTION_0018000-2.5	260,000	X		X	70.980,077	2,5	4	FVZ	19.238,400	91.441,03	51.552,15	67.328,02
30.01.2018	4449851	FR	SECTION_0018000-2.5	260,000	X		X	70.980,077	2,5	4	FVZ	19.238,400	91.432,20	51.552,15	67.328,02
31.01.2018	4415874	DE	SERVICE_0002755-1.5_008	0,000									31.938,88	6.466,38	26.976,64
30.01.2018	44144621	PL	SECTION_0018489-1.85_007	540,000		X		25.214,000	1,85	4	WB	7.000,000	33.572,63	16.592,88	25.696,39
30.01.2018	6758	BE	SECTION_0017462-0.8	200,000			X	1.287,149	0,8	1	FVZ	6.720,000	4.692,98	1.059,01	3.821,12
30.01.2018	6758	BE	SECTION_0017470-0.8	200,000			X	1.780,380	0,8	1	FVZ	7.560,000	5.745,45	1.458,21	4.679,66
30.01.2018	44614492	DE	SECTION_0225867-8	180,000			X	59.754,200	8	4	WB	2.200,000	83.914,12	41.304,81	58.043,80
30.01.2018	6758	BE	SECTION_0017471-0.8	200,000			X	1.733,280	0,8	1	FVZ	6.000,000	5.422,56	1.423,24	4.493,15
30.01.2018	6758	BE	SECTION_0017477-0.8	200,000			X	1.529,808	0,8	1	FVZ	3.360,000	4.761,99	1.254,82	3.862,14
30.01.2018	4455529	NL	SECTION_0218864-1.5	360,000		X		15.042,563	1,5	1	KB	5.000,000	25.418,25	11.238,04	22.944,87
30.01.2018	4455529	NL	SECTION_0218862-1.5	360,000		X		16.720,500	1,5	1	KB	5.000,000	27.420,90	12.489,20	24.324,95
30.01.2018	4412829	DE	SECTION_0014120-6_006	521,000	X		X	117.510,000	6	4	WB	10.000,000	146.039,40	92.529,57	130.991,61
30.01.2018	4412829	DE	SECTION_0014120-6_014	521,000	X		X	117.510,000	6	4	WB	10.000,000	146.039,40	91.731,91	130.027,27
30.01.2018	4412829	DE	SECTION_0014120-6_015	521,000	X		X	117.510,000	6	4	WB	10.000,000	146.039,40	85.350,56	122.311,07
30.01.2018	4412829	DE	SECTION_0014120-6_016	521,000	X		X	117.510,000	6	4	WB	10.000,000	146.039,40	92.529,57	130.991,61
30.01.2018	4412829	DE	SECTION_0014120-6_002	521,000	X		X	117.510,000	6	4	WB	10.000,000	146.039,40	90.136,57	128.098,30
30.01.2018	4455529	NL	SECTION_0218861-1.5	360,000		X		18.369,000	1,5	1	KB	5.000,000	28.293,85	13.721,69	25.684,34
31.01.2018	4464685	DE	SECTION_0225748-2	360,000		X		16.171,000	2	4	KB	5.000,000	28.037,10	11.361,77	22.190,55
31.01.2018	4464685	DE	SECTION_0225747-2	360,000		X		18.683,000	2	4	KB	5.000,000	30.758,65	13.128,93	24.117,07
31.01.2018	4464685	DE	SECTION_0225746-2	360,000		X		21.195,000	2	4	KB	5.000,000	33.223,45	14.892,57	26.039,86
31.01.2018	44144956	AT	SECTION_0202258-1.5	1.292,000	X		X	5.735,400	1,5	4	CRNI	0,000	27.819,53	12.960,15	21.407,04
31.01.2018	4414592	DE	SECTION_0014056-1.85_001	720,000		X		24.400,000	1,85	4	WB	10.000,000	29.783,00	16.296,00	26.061,15
31.01.2018	4465162	PL	SECTION_0225941-1.8	1.967,000	X			33.212,565	1,8	4	FVZ	7.500,000	71.017,05	25.778,47	52.706,86
31.01.2018	4429697	IT	SECTION_0017241-2	720,000			X	4.080,000	2	1	CRNI	3.000,000	25.349,98	6.356,56	11.348,45
31.01.2018	64952	DE	SECTION_000300-1.25	1.558,000	X		X	158.909,709	1,25	4	KB	24.914,800	221.682,00	116.109,25	153.242,24
31.01.2018	64952	DE	SERVICE_0002062-11.5_001	0,000									2.259,40	0,00	1.195,09
31.01.2018	4465162	PL	SECTION_0225942-1.8	2.147,000	X			37.345,590	1,8	4	FVZ	7.500,000	75.946,65	28.986,23	56.294,07
31.01.2018	64952	DE	SECTION_0218768-4	360,000	X		X	19.143,381	4	1	WB	1.623,600	31.998,12	12.955,35	22.260,98
31.01.2018	64952	DE	SECTION_0218768-4	360,000	X		X	19.143,381	4	1	WB	1.623,600	31.998,12	12.955,35	22.260,98
31.01.2018	4459819	GB	SECTION_0012417-1.25	2.809,000				9.088,828	1,25	4	FVZ	2.500,000	20.283,25	7.460,97	18.203,81
31.01.2018	4459819	GB	SECTION_0012417-1.25	2.809,000				9.088,828	1,25	4	FVZ	2.500,000	20.283,25	7.460,97	18.203,81
31.01.2018	4414152	BY	SECTION_0016816-4	360,000		X		79.269,300	3	4	FVZ	8.800,000	80.073,14	61.277,48	76.624,10
31.01.2018	4437449	HU	SECTION_0015214-4.5	928,000				138.474,000	3,5	4	WB	10.000,000	183.216,80	89.827,58	141.655,94
31.01.2018	4437449	HU	SECTION_0015214-4.5	928,000				138.474,000	3,5	4	WB	10.000,000	183.216,80	89.827,58	141.655,94
31.01.2018	4437449	HU	SECTION_0016168-4.5	928,000				53.493,825	3,5	4	WB	5.500,000	75.972,33	34.699,57	63.225,46
31.01.2018	4437449	HU	SECTION_0016168-4.5	928,000				53.493,825	3,5	4	WB	5.500,000	75.972,33	34.699,57	63.225,46
31.01.2018	4414152	BY	SECTION_0009910-2	720,000				42.704,000	2	1	FVZ	34.000,000	55.519,62	32.307,10	52.492,89
31.01.2018	4414152	BY	SECTION_0009910-2	720,000				42.704,000	2	1	FVZ	34.000,000	55.519,62	32.307,10	52.492,89
31.01.2018	4414152	BY	SECTION_0009910-2	720,000				42.704,000	2	1	FVZ	34.000,000	55.519,62	32.307,10	52.492,89
01.02.2018	4464782	CZ	SECTION_0017488-4	540,000	X		X	88.029,900	3	4	FVZ	7.000,000	168.941,50	74.940,54	114.785,13
01.02.2018	626442	FI	SECTION_0010868-4_016	720,000	X	X		9.407,832	4	4	WB	1.218,000	40.128,06	7.518,28	31.480,45
01.02.2018	626442	FI	SECTION_0010868-4_017	720,000	X	X		9.407,832	4	4	WB	1.218,000	40.128,06	7.518,28	31.480,45
01.02.2018	44144462	DE	SECTION_0205648-1.5_001	1.440,000	X		X	38.250,576	1,5	4	FVZ	21.168,000	72.175,26	30.087,51	48.476,34
01.02.2018	443945	AT	SERVICE_01745	0,000									0,00	0,00	0,00
26.02.2018	443945	AT	SERVICE_00812	0,000									333,78	0,00	0,00
26.02.2018	443945	AT	SERVICE_00812	0,000									0,17	0,00	0,00
01.02.2018	44334	CH	SECTION_0009647-1.2_001	348,000			X	10.404,000	1,2	4	CRNI	18.000,000	47.510,31	12.291,69	27.234,60
01.02.2018	44334	CH	SECTION_0009647-1.2_002	348,000			X	10.404,000	1,2	4	CRNI	18.000,000	47.510,31	12.291,69	26.048,24
02.02.2018	443186	CH	SECTION_0012928-1	330,000		X	X	1.448,325	1	4	FVZ	3.000,000	10.013,25	1.168,30	4.939,68
01.02.2018	446448144	DE	SECTION_0012462-1.2	660,000	X	X	X	10.286,640	1,2	4	FVZ	3.000,000	24.247,47	9.235,87	24.137,37
01.02.2018	446448144	DE	SECTION_0012462-1.2	660,000	X	X	X	10.286,640	1,2	3	FVZ	3.000,000	30.686,76	9.235,87	28.094,93
01.02.2018	626442	FI	SECTION_0214719-2_001	720,000	X	X		7.160,000	2	4	WB	2.000,000	21.305,22	4.844,73	27.208,19
01.02.2018	626442	FI	SECTION_0214719-2_002	720,000	X	X		7.160,000	2	4	WB	2.000,000	21.259,86	4.888,42	28.238,59
01.02.2018	626442	FI	SECTION_0214719-2_004	720,000	X	X		7.160,000	2	4	WB	2.000,000	34.644,76	5.487,27	34.948,21
01.02.2018	626442	FI	SECTION_0214719-2_004	720,000	X	X		7.160,000	2	4	WB	2.000,000	19.075,29	4.703,37	20.753,01
01.02.2018	626442	FI	SECTION_0214719-2_005	720,000	X	X		7.160,000	2	4	WB	2.000,000	22.063,83	4.798,47	25.744,17
01.02.2018	4457516	DE	SECTION_0208642-2.5	180,000	X		X	24.923,750	2,5	4	FVZ	10.000,000	38.204,40	18.103,90	25.340,98
01.02.2018	4414592	DE	SECTION_001396-1.85_002	540,000		X		40.080,000	1,85	4	WB	20.000,000	43.134,00	26.878,34	37.612,74
08.02.2018	44144418	DE	SECTION_0009611-0.6	470,000	X	X	X	2.847,195	0,6	4	FVZ	13.000,000	9.479,21	2.298,43	6.147,08
01.02.2018	44144815	DE	SECTION_0204840-2	1.596,000	X	X	X	32.279,200	2	4	FVZ	4.000,000	51.267,84	24.420,97	41.568,14
01.02.2018	44144815	DE	SECTION_0204840-2	1.596,000	X	X	X	32.279,200	2	4	FVZ	4.000,000	51.267,84	24.420,97	41.568,14
01.02.2018	44144815	DE	SECTION_0204840-2	1.596,000	X	X	X	32.279,200	2	4	FVZ	4.000,000	51.267,84	24.420,97	41.568,14
01.02.2018	44144815	DE	SECTION_0204840-2	1.596,000	X	X	X	32.279,200	2	4	FVZ	4.000,000	51.267,84	24.420,97	41.568,14
01.02.2018	44144815	DE	SECTION_020317-1.5	1.227,000			X	8.737,050	1,5	4	FVZ	4.000,000	17.417,92	6.781,11	13.935,99
01.02.2018	44144815	DE	SECTION_020317-1.5	1.227,000			X	8.737,050	1,5	4	FVZ	4.000,000	17.417,92	6.781,11	13.935,99
01.02.2018	44144815	DE	SECTION_020317-1.5	1.227,000			X	8.737,050	1,5	4	FVZ	4.000,000	17.417,92	6.781,11	13.935,99
01.02.2018	44144815	DE	SECTION_020317-1.5	1.227,000			X	8.737,050	1,5	4	FVZ	4.000,000	16.637,40	6.781,11	13.090,59
01.02.2018	44144815	DE	SECTION_020317-1.5	1.227,000			X	8.737,050	1,5	4	FVZ	4.000,000	16.637,40	6.781,11	13.090,59
01.02.2018	44144815	DE	SECTION_020317-1.5	1.227,000			X	8.737,050	1,5	4	FVZ	4.000,000	15.897,96	6.781,11	12.788,60
01.02.2018	44336	CZ	SECTION_001423-0.8	375,000		X	X	1.295,600	0,8	4	CRNI	10.000,000	16.236,36	1.603,23	8.756,80
02.02.2018	4454918	HU	SECTION_0200154-2	1.080,000	X	X		12.638,500	2	4	WB	5.000,000	35.380,15	8.121,67	19.826,86
02.02.2018	4454918	HU	SECTION_0200154-2	1.080,000	X	X		12.638,500	2	4	WB	5.000,000	35.380,15	8.121,67	19.826,86
02.02.2018	443295	GB	SECTION_0016455-1.5	712,000				7.006,125	1,5	4	WB	5.000,000	18.023,85	4.696,98	10.198,71
02.02.2018	443295	GB	SECTION_001634-1.5	360,000				6.711,750	1,5	4	WB	5.000,000	17.048,20	4.499,18	9.812,82
02.02.2018	4414215	FR	SECTION_0015114-1.25	360,000		X		8.585,938	1,25	4	KB	10.000,000	23.415,60	6.391,81	12.813,32
02.02.2018	446423	RU	SECTION_0225986-5.5	360,000			X	19.137,751	5,5	4	WB	3.700,000	30.969,19	12.890,80	23.926,40
02.02.2018	44144899	SE	SECTION_021839-1.75	720,000		X		11.635,662	1,75	4	WB	5.000,000	20.385,95	7.741,19	17.764,28
02.02.2018	44144899	SE	SECTION_021839-1.75	720,000		X		11.635,662	1,75	4	FVZ	5.000,000	22.183,20	9.031,40	19.069,03
02.02.2018	44144899	SE	SECTION_021839-1.75	720,000		X		11.858,000	1,75	4	CRNI	5.000,000	62.026,28	18.006,48	28.753,77
02.02.2018	446538	DE	SECTION_0204245-1	785,000			X	908,500	1	4	CRNI	5.000,000	10.780,06	1.093,97	5.306,05
02.02.2018	4446561	DE	SECTION_0225998-2_001	180,000	X		X	168.298,412	2	4	FVZ	0,000	168.499,89	129.710,28	177.462,78
02.02.2018	4446561	DE	SECTION_0225998-2_002	180,000	X		X	168.298,412	2	4	FVZ	0,000	168.499,89	129.710,28	177.462,78
02.02.2018	4441919	AE	SECTION_0017046-1.5	1.121,000				19.992,184	1,5	4	WB	4.500,000	28.791,95	14.131,22	23.050,55
02.02.2018	4419966	CZ	SECTION_0209040-2.5	244,000		X	X	4.888,125	2,5	4	CRNI	5.000,000	21.187,37	5.627,62	10.167,67
02.02.2018	442483	DE	SECTION_0017555-4_001	360,000				48.796,000	4	4	WB	4.000,000	52.993,20	32.870,33	45.475,60
02.02.2018	442483	DE	SECTION_0017555-4_002	360,000				48.796,000	4	4	WB	4.000,000	52.993,20	32.870,33	45.475,60
26.02.2018	441441744	SE	SECTION_0206840-1.5	360,000				24.415,463	1,5	4	KB	6.500,000	33.110,48	17.280,89	26.696,75
28.02.2018	4414463	ES	SECTION_0220581-1.8	1.120,000	X			64.383,345	1,8	4	FVZ	13.000,000	99.064,42	53.650,55	86.689,50
27.02.2018	4414463	ES	SECTION_0220581-1.8	1.120,000	X			64.383,345	1,8	4	FVZ	13.000,000	94.391,57	53.650,55	79.269,62
27.02.2018	4414463	ES	SECTION_0220581-1.8	1.120,000	X			64.383,345	1,8	4	FVZ	13.000,000	94.391,57	53.650,55	74.225,64
27.02.2018	443728	PL	SECTION_0016155-0.5	3.266,000			X	23.157,500	0,5	4	FVZ	20.000,000	45.598,80	19.777,54	34.860,50
27.02.2018	4414497	UA	SECTION_0216966-2.25	1.060,000				38.998,800	2,25	4	WB	6.000,000	55.334,76	25.562,80	37.954,80
27.02.2018	441672	DE	SECTION_0012095-1.5	720,000		X		9.855,675	1,5	4	WB	3.000,000	23.169,12	7.118,62	15.111,74
27.02.2018	4412443	FR	SECTION_0009626-4.5_002	540,000	X	X		26.305,000	3,5	4	WB	5.000,000	59.277,72	0,00	44.189,15
27.02.2018	4412443	FR	SECTION_0009626-4.5_004	540,000	X	X		26.305,000	3,5	4	WB	5.000,000	59.277,72	0,00	44.189,15
27.02.2018	4424551	DE	SECTION_0200924-2.45	504,000	X		X	39.782,034	2,35	4	WB	9.500,000	53.953,45	27.625,59	43.577,35
28.02.2018	4412187	ES	SECTION_0015696-2	966,000				86.350,000	2	4	WB	20.000,000	96.948,80	62.634,92	80.475,05
28.02.2018	4412187	ES	SECTION_0015696-2	966,000				86.350,000	2	4	WB	20.000,000	96.948,80	62.634,92	80.475,05
27.02.2018	4434427	ES	SECTION_0016949-1.5	1.240,000		X		80.511,563	1,5	4	FVZ	25.000,000	92.943,50	61.802,48	78.700,32
27.02.2018	4434427	ES	SECTION_0016949-1.5	1.240,000		X		80.511,563	1,5	4	FVZ	25.000,000	92.943,50	61.802,48	78.700,32
27.02.2018	4434427	ES	SECTION_0016949-1.5	1.240,000		X		80.511,563	1,5	4	FVZ	25.000,000	92.943,50	61.802,48	78.700,32
09.04.2018	4457744	DE	SECTION_0206501-8	680,000			X	84.591,600	8	4	WB	6.000,000	114.551,58	62.420,32	85.440,50
09.04.2018	4457744	DE	SECTION_0206501-8	680,000			X	84.591,600	8	4	WB	6.000,000	114.551,58	62.420,32	85.440,50
08.01.2018	443945	AT	SERVICE_00812	0,000									36,97	0,00	0,00
09.01.2018	443945	AT	SERVICE_00127	0,000									928,41	0,00	0,00
10.01.2018	443945	AT	SERVICE_01171	0,000									369,72	0,00	0,00
10.01.2018	443945	AT	SERVICE_02576	0,000									0,00	0,00	0,00
09.01.2018	44336	CH	SECTION_0011015-0.4	794,000		X	X	21.901,500	0,4	4	KB	150.000,000	77.025,00	17.547,30	48.910,28
11.01.2018	443344	CH	SECTION_0010046-1.5	2.091,000		X		14.695,200	1,5	4	WB	4.000,000	51.062,44	11.746,29	24.769,58
09.01.2018	443344	CH	SECTION_0211806-1.5	917,000		X		12.304,875	1,5	4	FVZ	5.000,000	28.037,10	9.041,37	18.490,98
09.01.2018	4421649	CH	SECTION_0015454-0.6	1.050,000	X		X	5.275,200	0,6	4	FVZ	10.000,000	22.388,60	4.180,56	14.430,70
10.01.2018	443344	CH	SECTION_0222046-1.5	853,000		X		13.229,213	1,5	4	WB	7.000,000	26.239,85	8.459,64	18.085,03
10.01.2018	68168	CH	SECTION_0017889-1.5	180,000	X	X	X	9.850,965	1,5	4	KB	17.800,000	43.647,50	7.375,48	31.437,95
08.01.2018	44467444	TW	SERVICE_0002196-1.5_004	0,000									49.336,26	23.490,87	42.172,38
08.01.2018	44455447	AT	SECTION_0204764-1	360,000				12.560,000	1	4	FVZ	5.000,000	40.590,95	9.437,00	30.280,14
08.01.2018	44455447	AT	SECTION_0204764-1	360,000				12.560,000	1	4	FVZ	5.000,000	26.883,23	9.437,00	21.552,66
08.01.2018	44455447	AT	SECTION_0204764-1	360,000				12.560,000	1	4	FVZ	5.000,000	25.624,15	9.437,00	21.464,38
08.01.2018	44455447	AT	SECTION_0204764-1	360,000				12.560,000	1	4	FVZ	5.000,000	20.412,26	9.437,00	17.978,57
08.01.2018	44455447	AT	SECTION_0204764-1	360,000	X			12.560,000	1	4	FVZ	5.000,000	35.692,46	9.437,00	25.762,09
08.01.2018	44455447	AT	SECTION_0204764-1	360,000	X			12.560,000	1	4	FVZ	5.000,000	34.731,27	9.437,00	25.059,94
09.01.2018	4434144	CZ	SECTION_0225710-6	180,000			X	17.118,495	6	4	WB	1.500,000	40.622,99	0,00	7.460,57
09.01.2018	4434144	CZ	SECTION_0225710-6	180,000			X	17.118,495	6	4	WB	1.500,000	40.622,99	0,00	7.460,57
09.01.2018	4434144	CZ	SECTION_0225710-6	180,000			X	17.118,495	6	4	WB	1.500,000	103.798,89	0,00	44.733,21
09.01.2018	4434144	CZ	SECTION_0225710-6	180,000			X	17.118,495	6	4	WB	1.500,000	103.798,89	0,00	44.733,21
09.01.2018	4414565	FR	SECTION_0014275-1	185,000		X	X	2.625,962	1	4	CRNI	4.998,500	13.794,61	3.747,61	7.963,60
09.01.2018	44144187	DE	SECTION_0008645-5_006	360,000				146.991,250	5	4	WB	10.000,000	137.720,70	99.016,51	118.403,46
09.01.2018	44144187	DE	SECTION_0008645-5_005	360,000				146.991,250	5	4	WB	10.000,000	137.720,70	99.016,51	118.403,46
09.01.2018	44144187	DE	SECTION_0008645-5_007	360,000				146.991,250	5	4	WB	10.000,000	137.720,70	99.016,51	118.403,46
09.01.2018	44644888	GB	SECTION_0014579-4.5	360,000	X		X	43.449,750	4,5	4	WB	6.000,000	55.396,38	26.793,73	47.677,08
09.01.2018	44644888	GB	SECTION_0014579-4.5	360,000	X		X	43.449,750	4,5	4	WB	6.000,000	55.396,38	26.793,73	47.677,08
09.01.2018	44644888	GB	SECTION_0014579-4.5	360,000	X		X	43.449,750	4,5	4	WB	6.000,000	55.396,38	26.793,73	47.677,08
09.01.2018	44644888	GB	SECTION_0014579-4.5	360,000	X		X	43.449,750	4,5	4	WB	6.000,000	55.396,38	26.793,73	47.677,08
09.01.2018	44644888	GB	SECTION_0014579-4.5	360,000	X		X	43.449,750	4,5	4	WB	6.000,000	55.396,38	26.793,73	47.677,08
09.01.2018	44644888	GB	SECTION_0014579-4.5	360,000	X		X	43.449,750	4,5	4	WB	6.000,000	55.396,38	26.793,73	47.677,08
09.01.2018	44644888	GB	SECTION_0014579-4.5	360,000			X	43.449,750	4,5	4	WB	6.000,000	45.598,80	26.793,73	39.511,11
09.01.2018	44149444	IT	SECTION_001593-2_001	720,000		X		11.067,000	2	4	FVZ	3.000,000	20.796,75	8.145,41	17.466,56
09.01.2018	4461865	CZ	SECTION_0215742-2	360,000			X	11.565,600	2	4	CRNI	12.000,000	39.686,07	12.707,80	19.005,91
09.01.2018	4461865	CZ	SECTION_0215742-2	360,000			X	11.565,600	2	4	CRNI	12.000,000	44.199,01	12.707,80	22.971,66
09.01.2018	4461865	CZ	SECTION_0215742-2	360,000			X	11.565,600	2	4	CRNI	12.000,000	47.368,03	12.707,80	24.112,27
09.01.2018	4461865	CZ	SECTION_0215742-2	360,000			X	11.565,600	2	4	CRNI	12.000,000	50.243,63	12.707,80	26.649,57
09.01.2018	4461865	CZ	SECTION_0215742-2	360,000			X	11.565,600	2	4	CRNI	12.000,000	55.378,63	12.707,80	30.686,06
09.01.2018	4461865	CZ	SECTION_0215742-2	360,000			X	11.565,600	2	4	CRNI	12.000,000	54.762,43	12.707,80	30.686,06
09.01.2018	4461865	CZ	SECTION_0215742-2	360,000			X	11.565,600	2	4	CRNI	12.000,000	50.757,13	12.707,80	26.734,52
09.01.2018	4461865	CZ	SECTION_0215742-2	360,000			X	11.565,600	2	4	CRNI	12.000,000	47.162,63	12.707,80	24.112,27
09.01.2018	4461865	CZ	SECTION_0215742-2	360,000			X	11.565,600	2	4	CRNI	12.000,000	47.368,03	12.707,80	24.112,27
09.01.2018	4461865	CZ	SECTION_0215742-2	360,000			X	11.565,600	2	4	CRNI	12.000,000	45.519,43	12.707,80	22.752,20
09.01.2018	4461865	CZ	SECTION_0215742-2	360,000			X	11.565,600	2	4	CRNI	12.000,000	45.889,15	12.707,80	22.869,23
09.01.2018	4461865	CZ	SECTION_0215742-2	360,000			X	11.565,600	2	4	CRNI	12.000,000	47.816,18	12.707,80	24.331,73
09.01.2018	4461865	CZ	SECTION_0215742-2	360,000			X	11.565,600	2	4	CRNI	12.000,000	53.119,23	12.707,80	26.649,57
09.01.2018	4461865	CZ	SECTION_0215742-2	360,000			X	11.565,600	2	4	CRNI	12.000,000	45.450,96	12.707,80	23.074,10
09.01.2018	4461865	CZ	SECTION_0215742-2	360,000			X	11.565,600	2	4	CRNI	12.000,000	43.794,07	12.707,80	21.511,10
10.01.2018	4461865	CZ	SECTION_0215742-2	360,000			X	11.565,600	2	4	CRNI	12.000,000	50.818,75	12.707,80	26.716,77
10.01.2018	4461865	CZ	SECTION_0215742-2	360,000			X	11.565,600	2	4	CRNI	12.000,000	45.765,91	12.707,80	22.971,66
09.01.2018	4442751	DE	SECTION_0006095-1.25	535,000	X		X	62.225,757	1,25	4	KB	0,000	70.460,42	42.433,34	65.342,38
09.01.2018	4412465	ES	SECTION_001304-1.4	360,000			X	3.789,630	1,3	4	CRNI	9.000,000	16.481,10	4.306,35	9.403,80
09.01.2018	4412465	ES	SECTION_001304-1.4	360,000			X	3.789,630	1,3	4	CRNI	9.000,000	16.481,10	4.306,35	9.403,80
09.01.2018	4412465	ES	SECTION_001304-1.4	360,000			X	3.789,630	1,3	4	CRNI	9.000,000	16.481,10	4.306,35	9.038,34
09.01.2018	4412465	ES	SECTION_001304-1.4	360,000			X	3.765,645	1,3	4	FVZ	9.000,000	8.965,71	2.763,39	7.186,29
09.01.2018	4412465	ES	SECTION_001304-1.4	360,000			X	3.765,645	1,3	4	FVZ	9.000,000	8.965,71	2.763,39	6.941,71
09.01.2018	4426817	ES	SECTION_0221705-1	307,000		X	X	800,800	1	4	CRNI	2.000,000	7.867,64	1.067,96	5.136,19
09.01.2018	69927	DE	SECTION_0017420-2	540,000			X	27.167,280	2	4	FVZ	8.400,000	27.519,49	19.495,50	26.117,37
09.01.2018	69927	DE	SECTION_0017420-2	540,000			X	27.167,280	2	4	FVZ	8.400,000	27.519,49	19.495,50	26.117,37
09.01.2018	4414431	DE	SECTION_0009514-1	1.620,000				46.511,250	1	4	FVZ	25.000,000	56.228,25	34.091,90	52.986,45
09.01.2018	44144149	IT	SECTION_0015128-4	360,000				31.926,264	4	4	WB	8.880,000	36.661,44	19.009,46	29.901,82
09.01.2018	44144191	DE	SECTION_0214991-2	2.040,000				17.026,650	2	4	FVZ	3.000,000	37.187,67	12.220,96	26.785,99
18.01.2018	622449	DE	SECTION_0016991-4.5_002	180,000	X		X	13.499,500	4,5	4	WB	4.900,000	34.873,84	9.093,64	26.869,69
18.01.2018	622449	DE	SECTION_0016991-4.5_011	180,000	X		X	13.499,500	4,5	4	WB	4.900,000	34.873,84	9.093,64	27.037,64
